time,httpCalls,serverTime,importTime,exportTime;
1.552996944,2,0.8219938824999999,6.425976753234863,3.5762786865234375E-4;
2.412063191,3,0.7827611786666665,3.4999052683512373,0.11547406514485678;
92.183900682,123,0.5872840061056908,2.9752254486083975,1.205698261416055;
1.298738599,4,0.29005980225,3.0710697174072266,0.09006261825561523;
0.832514387,2,0.516732764,5.114912986755371,2.384185791015625E-4;
;
82.026878761,107,0.6964855477757012,2.0274848581474516,0.6064098572062556;
1.859112414,3,0.635000559,2.6617844899495444,0.059207280476888016;
230.901286612,66,0.6887454732272729,2.0872065515229186,0.6406415592540396;
0.964405559,3,0.256378491,2.5808016459147134,0.06651878356933594;
1.901262513,3,0.6359381949999999,3.5542647043863935,0.10355313618977866;
2.555012058,3,0.8575122420000001,3.43020757039388,0.10466575622558594;
2.474882275,9,0.15499104900000002,1.5813509623209636,0.10090404086642794;
0.788203362,2,0.412513969,3.5572052001953125,1.1920928955078125E-4;
0.733393218,2,0.369891891,3.3631324768066406,4.76837158203125E-4;
0.806724559,2,0.4936671325,4.312038421630859,3.5762786865234375E-4;
1.224070895,2,0.695819722,6.599545478820801,3.5762786865234375E-4;
2.495942672,9,0.15007221822222225,1.3936360677083333,0.10283788045247395;
2.41682173,3,0.841038531,3.4669240315755205,0.10514259338378906;
1.907071304,3,0.6544295403333333,2.6690165201822915,0.0591278076171875;
0.790593394,2,0.40434775850000004,3.544449806213379,3.5762786865234375E-4;
150.59689145,197,0.6855099733502535,2.2351850712964985,0.615504792499058;
1.425061716,2,0.7795011015,6.466031074523926,2.384185791015625E-4;
0.816970939,3,0.25334354066666664,2.4693806966145835,0.06477038065592447;
0.453882114,1,0.24090116350000002,2.9408931732177734,2.384185791015625E-4;
1.855585233,4,0.3747538295,5.130171775817871,0.438690185546875;
5.407302325,13,0.1691785914615385,1.5662633455716648,0.15664100646972653;
3.316533761,10,0.22143472520000002,1.7222166061401367,0.15108585357666018;
0.432798532,2,0.25739273799999995,2.9659271240234375,4.76837158203125E-4;
0.57493993,2,0.345271962,4.19461727142334,2.384185791015625E-4;
3.186622937,10,0.22065227599999998,1.7121076583862305,0.1455068588256836;
0.441683673,2,0.2588563585,3.4695863723754883,3.5762786865234375E-4;
2.049333714,3,0.6758832626666668,3.4656524658203125,0.10625521341959634;
0.844044542,3,0.24840819733333336,2.594153086344401,0.06810824076334634;
0.551617789,2,0.38013562700000003,3.923654556274414,2.384185791015625E-4;
1.485600036,6,0.1444902975,1.5867153803507488,0.08646647135416667;
2.257313221,4,0.47954861375,5.415737628936768,0.4443526268005371;
1.913027821,3,0.656621083,2.5809605916341147,0.0591278076171875;
1.586397562,5,0.22447382560000004,2.3291587829589844,0.10709762573242188;
;
;
1.555495514,2,1.3722908215,949.3563175201416,2.384185791015625E-4;
2.230628197,4,0.507077631,187.98202276229858,0.1304149627685547;
0.795793759,2,0.41014431100000004,3.9603710174560547,2.384185791015625E-4;
;
1.927857968,3,0.8800108236666666,238.04362614949542,0.10546048482259116;
6.57399449,14,0.2656244475,1.532094819205148,0.16031946454729357;
3.28528763,10,0.22729212699999998,1.8129825592041016,0.14476776123046875;
0.469750561,2,0.28433448250000004,5.289554595947266,3.5762786865234375E-4;
80.942571438,107,0.6838387205700938,1.9836871423453937,0.6087227402446426;
3.228586562,10,0.2186382908,1.40078862508138,0.18011199103461373;
1.84581798,3,0.633044106,2.51007080078125,0.06794929504394531;
2.469370788,4,0.4853954165,5.758702754974365,0.4754066467285156;
0.781952551,2,0.40712259549999996,3.3898353576660156,2.384185791015625E-4;
97.553712182,128,0.6793450263515629,2.016818150877954,0.6161592900753022;
2.133562128,6,0.2508964845,4.333058993021647,0.6058613459269205;
1.127305541,2,0.6495637745,6.291389465332031,2.384185791015625E-4;
0.597038108,2,0.3315645505,4.059910774230957,2.384185791015625E-4;
;
2.244689012,2,1.211991599,363.67499828338623,4.76837158203125E-4;
1.155261387,2,0.651357322,8.077144622802734,3.5762786865234375E-4;
0.872496919,2,0.4495425835,3.3767223358154297,2.384185791015625E-4;
90.599080403,123,0.578996511796748,2.6491928875930917,1.1913001052732395;
1.613782237,7,0.1289652587142857,1.5327930450439453,0.09717260088239396;
1.443071001,2,1.0672131715000002,667.8413152694702,2.384185791015625E-4;
1.960485598,3,0.652165586,3.3936500549316406,0.10553995768229166;
1.381566213,2,0.7572546005,6.52921199798584,2.384185791015625E-4;
1.652765208,3,0.5703306726666667,3.8306713104248047,0.10275840759277344;
0.795316876,2,0.4059695585,3.537893295288086,2.384185791015625E-4;
0.799706157,2,0.419776041,4.964470863342285,2.384185791015625E-4;
0.564758806,2,0.3772814295,3.958463668823242,3.5762786865234375E-4;
1.458843458,3,0.420147061,6.202379862467447,0.2893606821695963;
1.908797267,2,1.114805861,7.021427154541016,3.5762786865234375E-4;
2.374242463,3,0.7918071329999999,3.3558209737141924,0.11920928955078125;
1.096576809,2,0.614581356,6.807804107666016,3.5762786865234375E-4;
2.572327638,3,0.8248223526666667,3.71249516805013,0.11833508809407553;
3.86200646,11,0.22069346418181818,1.5477267178622158,0.14545700766823508;
2.452329441,7,0.33372268014285705,196.99924332754952,0.16951560974121094;
;
81.433742239,107,0.6918193913457943,7.928580881279204,0.6098880946079146;
0.4292426,2,0.251972564,3.8013458251953125,2.384185791015625E-4;
;
0.59287747,2,0.329266359,4.429936408996582,3.5762786865234375E-4;
0.441121639,2,0.2522731265,3.8793087005615234,3.5762786865234375E-4;
7.023054198,14,0.24836176171428578,1.4695269720894948,0.162959098815918;
1.413935522,2,0.8173625165,6.927371025085449,3.5762786865234375E-4;
;
1.138504838,2,0.620420839,6.448268890380859,2.384185791015625E-4;
0.621334474,2,0.3688718005,5.080580711364746,2.384185791015625E-4;
1.36951541,2,0.8068132745000001,6.951689720153809,2.384185791015625E-4;
0.734708587,3,0.24523182666666668,2.5502840677897134,0.06564458211263022;
1.454454151,2,0.8119657995,7.5092315673828125,4.76837158203125E-4;
3.007384353,6,0.3922659795,4.0289560953776045,0.5913575490315756;
0.594309296,2,0.35646214200000004,3.917694091796875,2.384185791015625E-4;
111.583974832,147,0.6810530036802717,1.9688314321089773,0.6098860786074681;
0.419475158,2,0.247754909,4.818916320800781,4.76837158203125E-4;
0.569382063,2,0.3216693585,4.136800765991211,3.5762786865234375E-4;
91.024335508,123,0.5778329454390245,2.776694491626769,1.1809744485994655;
2.12164861,3,0.7335710063333334,2.7649402618408203,0.061909357706705734;
1.234975672,2,0.7358016465,7.897138595581055,2.384185791015625E-4;
2.560289949,3,0.8460945836666666,3.4346580505371094,0.09926160176595053;
1.106761528,2,0.6302786965,7.102489471435547,2.384185791015625E-4;
142.868074997,100,1.3074294480099995,2.6561999320983882,1.1750316619873047;
0.445700059,2,0.25830357,3.7665367126464844,2.384185791015625E-4;
2.240382711,6,0.27120018183333333,4.50289249420166,0.6059805552164713;
;
;
0.787881689,2,0.3798643285,4.305839538574219,1.1920928955078125E-4;
1.371482474,2,0.745249153,6.446719169616699,2.384185791015625E-4;
1.203101049,2,0.6770290665,6.94882869720459,2.384185791015625E-4;
2.114211129,5,0.3396857876,4.308509826660156,0.5373001098632812;
154.935003392,137,0.9780583640875915,2.5315806813483697,1.1746048057166332;
0.597494408,2,0.3453683915,4.2629241943359375,2.384185791015625E-4;
0.574082579,2,0.320184618,3.972172737121582,3.5762786865234375E-4;
5.825080981,9,0.573429987888889,1.5292167663574219,0.2691745758056641;
2.510249695,3,0.8341602983333334,5.8371225992838545,0.29277801513671875;
3.728390891,9,0.23801668911111115,1.6956859164767795,0.1526143815782335;
1.489966041,2,0.817459268,6.7681074142456055,3.5762786865234375E-4;
2.685269509,3,0.9081750476666666,3.6029020945231123,0.10426839192708334;
1.11385974,2,0.6533824880000001,6.783127784729004,1.1920928955078125E-4;
;
2.271656484,5,0.33981255299999996,4.664897918701172,0.5369663238525391;
2.170519661,6,0.2575373461666667,4.37617301940918,0.6052255630493164;
0.439127799,2,0.27506564899999997,2.944469451904297,2.384185791015625E-4;
0.711992076,2,0.3766185565,3.520369529724121,2.384185791015625E-4;
0.435123666,2,0.23992687099999999,3.422379493713379,2.384185791015625E-4;
33.194205502,30,0.10879826680000002,1.1830494321625808,0.2240723577038995;
0.432742963,2,0.2559543695,3.8454532623291016,2.384185791015625E-4;
2.436184714,3,0.8168825200000001,3.7361780802408857,0.10410944620768228;
1.403868482,6,0.14587115266666667,1.548171043395996,0.08849302927652995;
1.947852273,3,0.6584221383333334,2.741734186808268,0.06262461344401042;
0.784044174,2,0.404009556,3.893256187438965,8.344650268554688E-4;
1.49812114,4,0.3261362415,5.531668663024902,0.4329085350036621;
1.266177981,2,0.7286479299999999,7.117033004760742,4.76837158203125E-4;
0.755796643,2,0.3878693815,3.639101982116699,2.384185791015625E-4;
1.716314062,2,1.01810833,7.072925567626953,2.384185791015625E-4;
2.152972129,5,0.353883032,4.547023773193359,0.5423069000244141;
4.641633158,13,0.16992196546153845,1.5003681182861326,0.15548559335561898;
0.434156302,2,0.2650177295,4.2923688888549805,3.5762786865234375E-4;
1.69768325,3,0.5725166966666666,3.3464431762695312,0.10514259338378906;
3.638161824,10,0.23783462519999995,1.663351058959961,0.1428842544555664;
1.948037007,3,0.6702362749999999,3.8437843322753906,0.13327598571777344;
1.501781834,3,0.4187187383333334,5.942742029825847,0.2963542938232422;
1.824448478,3,0.629835344,3.4388701121012373,0.10609626770019531;
4.719273759,11,0.22055986754545454,1.653454520485618,0.15165589072487567;
0.438538261,2,0.27566491849999997,4.794836044311523,2.384185791015625E-4;
2.07613033,3,0.7156122810000001,3.1681855519612627,0.06079673767089844;
2.231366743,4,0.48462678324999997,5.257248878479004,0.44661760330200195;
61.870583464,82,0.6817431723902437,2.044357904573766,0.6075283376181996;
1.922240562,3,0.620930064,3.7789344787597656,0.11150042215983072;
1.107196229,2,0.6350883525,6.425619125366211,2.384185791015625E-4;
0.418884122,2,0.2434555365,4.024505615234375,2.384185791015625E-4;
1.059536286,2,0.6075031225,7.107734680175781,2.384185791015625E-4;
2.012896177,3,0.6965501813333335,2.6373863220214844,0.06039937337239583;
0.765119841,2,0.3969685165,3.3391714096069336,5.960464477539062E-4;
0.435459039,2,0.244242257,3.9396286010742188,2.384185791015625E-4;
1.516498074,6,0.14402991933333334,1.5743573506673176,0.08690357208251953;
1.612205505,7,0.135345098,1.4840875353131975,0.09758131844656807;
0.593156947,2,0.337384535,4.358649253845215,2.384185791015625E-4;
1.882185,3,0.6397431419999999,2.5659402211507163,0.06262461344401042;
2.04513419,3,0.6592197783333333,3.4532546997070312,0.10458628336588541;
1.508746267,6,0.15142431650000002,1.6678969065348308,0.08889039357503255;
1.911954562,3,0.6411248366666666,3.4090677897135415,0.10331471761067709;
0.447717824,2,0.2580593075,4.751920700073242,3.5762786865234375E-4;
1.374832785,2,0.7665754545000001,6.920099258422852,2.384185791015625E-4;
1.56970562,3,0.41760685166666667,6.10820452372233,0.29381116231282556;
1.132119708,2,0.6619338945,7.495880126953125,3.5762786865234375E-4;
1.490870557,4,0.31486490724999994,4.9547553062438965,0.4252791404724121;
0.799471325,2,0.40586152799999997,3.4388303756713867,4.76837158203125E-4;
1.595358608,4,0.33790071025,5.06138801574707,0.44977664947509766;
2.884424872,3,1.0132922623333334,2.436955769856771,0.060002009073893234;
0.812641269,2,0.406222245,3.256082534790039,3.5762786865234375E-4;
2.117904234,3,0.6854120703333333,3.3109188079833984,0.1049041748046875;
1.111082145,2,0.6244107395,6.729364395141602,3.5762786865234375E-4;
0.592974271,2,0.32624822,4.534482955932617,4.76837158203125E-4;
0.946572163,2,0.5583814965,7.01594352722168,2.384185791015625E-4;
1.892568583,3,0.6434745036666667,3.0093987782796225,0.06039937337239583;
1.113758927,2,0.6515323245,7.269144058227539,2.384185791015625E-4;
1.924528934,3,0.65084045,2.5008519490559897,0.059922536214192704;
0.813014258,3,0.2624158956666666,2.4741490681966147,0.08598963419596353;
;
0.424758787,2,0.2429149785,3.8444995880126953,2.384185791015625E-4;
5.178769131,13,0.16827634776923076,1.628380555372972,0.15651262723482573;
0.573227326,2,0.3373396995,4.462838172912598,2.384185791015625E-4;
4.266429406,11,0.21166058027272727,1.6645734960382634,0.15789812261408026;
30.793838942,2,15.486147241,9.896993637084961,2.384185791015625E-4;
;
;
;
1.489161719,3,0.45486257966666666,222.01959292093915,0.058968861897786454;
2.131808353,5,0.3531980502,4.535579681396484,0.5472183227539062;
1.426681847,6,0.1446953695,1.5966494878133137,0.08873144785563152;
0.821941434,3,0.2706378993333333,2.5478204091389975,0.059922536214192704;
0.428692378,2,0.2435346155,2.7256011962890625,4.76837158203125E-4;
1.262033384,3,0.4710202743333333,233.80804061889648,0.060955683390299484;
1.65394222,2,0.8427117555000001,4.506111145019531,2.384185791015625E-4;
1.254893348,2,0.750953433,6.901979446411133,3.5762786865234375E-4;
91.731392061,123,0.5776460198943091,2.551706825814596,1.192734493472712;
0.565892581,2,0.4034655575,4.016637802124023,3.5762786865234375E-4;
84.940119966,48,1.6642946532708331,2.8119683265686044,1.1510501305262242;
1.854154764,3,0.6224808776666666,3.941853841145833,0.1064141591389974;
1.051008705,2,0.5951592345,6.785154342651367,3.5762786865234375E-4;
0.841356607,3,0.244633523,2.503077189127604,0.06349881490071616;
0.437377848,2,0.25788554100000005,5.124926567077637,3.5762786865234375E-4;
0.593201734,2,0.34769289849999996,4.570364952087402,2.384185791015625E-4;
2.481057198,9,0.1525879755555556,1.4054510328504775,0.10106298658582899;
37.275786813,30,0.10497445910000001,1.1090574593379579,0.2246538798014323;
6.182655374,13,0.17397708092307693,1.5315642723670373,0.1581448775071364;
0.436118356,2,0.2498377775,3.2047033309936523,2.384185791015625E-4;
0.6335176,2,0.35451039900000003,4.747986793518066,2.384185791015625E-4;
2.132749474,5,0.35002492080000003,4.6215057373046875,0.5559444427490234;
1.444528406,3,0.4227240013333333,6.255547205607096,0.3230571746826172;
2.167959558,5,0.34120922600000003,4.453372955322266,0.5311965942382812;
0.890336388,3,0.2610022146666667,2.5643507639567056,0.06508827209472656;
144.662620083,100,1.3174080199299996,2.6850366592407218,1.1863064765930176;
0.831780191,3,0.253409316,2.7719338734944663,0.06667772928873697;
0.795200231,2,0.4115758075,3.534674644470215,2.384185791015625E-4;
2.480031243,9,0.14768676655555557,1.3955434163411455,0.09830792744954427;
0.571948136,2,0.3388691505,4.076838493347168,3.5762786865234375E-4;
205.190625603,265,0.6908859240226414,1.9753087241694605,0.6230669201544996;
1.860441028,3,0.6124176100000001,3.6172866821289062,0.1327991485595703;
0.780692412,3,0.2530962273333333,2.7388731638590493,0.06492932637532553;
3.338694935,10,0.2224837015,1.7091989517211914,0.14841556549072266;
;
0.876039371,3,0.243297655,2.605994542439779,0.06365776062011719;
91.274887848,123,0.5785481492439024,2.608727633468505,1.1866402819873842;
2.163731634,5,0.3424721366,4.410076141357422,0.542449951171875;
1.458599672,7,0.13186721714285715,1.7546926225934711,0.09213175092424665;
0.837953325,2,0.5199933015,4.292488098144531,2.384185791015625E-4;
2.515647718,3,0.844717978,3.406047821044922,0.10395050048828125;
;
2.261425091,4,0.48304492425,5.195677280426025,0.4850029945373535;
;
0.573684719,2,0.3335699845,4.503607749938965,2.384185791015625E-4;
1.489909978,7,0.12894361942857144,1.4948504311697823,0.09516307285853795;
156.414564454,137,0.9837748544306568,2.496548812754834,1.1943378587708848;
0.567594431,2,0.332979888,4.236578941345215,2.384185791015625E-4;
6.458749051,14,0.24602677821428567,1.4770882470267157,0.1569134848458426;
2.0540612,3,0.7068997026666667,2.6672681172688804,0.060002009073893234;
5.312834984,13,0.16738185515384615,1.6647118788499098,0.16216131357046273;
0.951411019,2,0.569502645,8.068323135375977,2.384185791015625E-4;
1.305761649,2,0.747278549,7.0220232009887695,2.384185791015625E-4;
2.199440926,3,0.7424672546666667,3.377358118693034,0.10768572489420572;
4.19284925,13,0.17057230946153845,1.4723080855149488,0.1575763408954327;
;
30.742887704,2,15.4530673745,12.682437896728516,2.384185791015625E-4;
2.031318011,2,1.0735217505,335.90805530548096,3.5762786865234375E-4;
1.84781537,3,0.6364257546666665,3.480275472005208,0.10434786478678384;
0.458179356,2,0.268641871,4.338622093200684,3.5762786865234375E-4;
11.299721782,21,0.16712017242857144,1.439707619803292,0.18283299037388392;
0.56256847,2,0.294989492,7.837533950805664,2.384185791015625E-4;
0.430484422,2,0.24757093000000002,2.766847610473633,2.384185791015625E-4;
0.919992694,3,0.2644389006666667,2.5519529978434243,0.07454554239908853;
35.43168547,30,0.10243501240000001,1.2455145517985022,0.23794174194335932;
1.146548939,3,0.4116287343333333,2.6725133260091147,0.05944569905598958;
0.430054726,2,0.25541114249999997,4.761695861816406,3.5762786865234375E-4;
0.446318069,2,0.26333716,3.9620399475097656,2.384185791015625E-4;
0.800489075,3,0.265977359,2.53144900004069,0.06238619486490886;
0.844944691,3,0.24619202333333334,2.4588902791341147,0.07422765096028647;
1.30687904,4,0.29159592025000003,2.199888229370117,0.0903010368347168;
0.835952121,2,0.4250438625,3.5283565521240234,4.76837158203125E-4;
0.813352282,2,0.40205285449999995,3.443598747253418,2.384185791015625E-4;
1.312305847,2,0.7869438815,6.419897079467773,3.5762786865234375E-4;
111.814046685,147,0.6847051624489798,1.9678485636808432,0.6203051327037163;
1.824773134,3,0.6273334283333333,3.5445690155029297,0.10855992635091147;
1.523974467,6,0.14685199433333332,1.6404787699381511,0.08634726206461589;
0.443166591,2,0.267603702,4.955530166625977,2.384185791015625E-4;
2.43225949,3,0.8386033476666666,2.7844905853271484,0.061511993408203125;
5.301924512,13,0.16813615053846154,1.5422931084266076,0.15383500319260818;
;
;
;
0.965211936,2,0.4950287865,333.7749242782593,2.384185791015625E-4;
1.022476929,2,0.565318666,332.5539827346802,4.76837158203125E-4;
6.72593524,14,0.24759478849999994,1.5548978533063618,0.1595020294189453;
0.470745204,2,0.280246041,5.2509307861328125,5.960464477539062E-4;
1.30854889,2,0.7923288230000001,7.082819938659668,2.384185791015625E-4;
90.043756092,123,0.5707438570813006,2.552518999673487,1.1819358763655994;
10.07914204,21,0.1640174669047619,1.402457555135091,0.1732394808814639;
1.080344169,2,0.6305416095,7.766962051391602,3.5762786865234375E-4;
1.56109213,2,0.8523897915,7.132053375244141,2.384185791015625E-4;
1.132289847,2,0.667155739,7.1059465408325195,1.1920928955078125E-4;
1.432709968,2,0.8576855564999999,7.026791572570801,2.384185791015625E-4;
0.559231066,2,0.323685444,4.360675811767578,1.1920928955078125E-4;
1.864865159,4,0.39250113999999997,5.079388618469238,0.456392765045166;
89.22030182,123,0.571192193658537,2.524096791337177,1.1677606319024316;
2.491513057,3,0.8508199203333334,3.6141077677408857,0.10498364766438803;
3.290868149,10,0.22605908260000002,1.7005205154418945,0.14562606811523438;
1.220541885,2,0.6917332715,6.426453590393066,2.384185791015625E-4;
0.751725612,3,0.24523017000000003,2.6984214782714844,0.06620089213053384;
;
;
1.461132627,3,0.7020096533333333,451.04853312174475,0.11905034383138022;
156.790785719,137,0.9926042237372261,8.103060896379233,1.1937235393663388;
;
1.472565957,3,0.424223438,6.407658259073893,0.2934137980143229;
0.446642911,2,0.258994781,3.9653778076171875,3.5762786865234375E-4;
10.633685859,21,0.19304709690476188,35.47368730817522,0.16848246256510416;
1.517305673,2,0.82324088,6.456732749938965,3.5762786865234375E-4;
0.57668351,2,0.32252764700000003,4.211187362670898,2.384185791015625E-4;
0.753964324,2,0.38195394000000005,3.3478736877441406,2.384185791015625E-4;
1.368629777,2,0.74725638,6.525397300720215,2.384185791015625E-4;
0.430313432,2,0.257158289,5.351066589355469,2.384185791015625E-4;
0.419676365,2,0.248484968,3.887653350830078,3.5762786865234375E-4;
2.069309719,5,0.34543134639999995,4.577493667602539,0.5352497100830078;
0.848721807,3,0.25307445100000003,2.4933815002441406,0.06413459777832031;
0.413764606,2,0.239239036,4.312753677368164,4.76837158203125E-4;
6.284037578,14,0.24544226507142852,1.4633280890328544,0.1555851527622768;
0.904624138,3,0.26845172066666667,2.5228659311930337,0.06786982218424478;
1.134088633,2,0.6575633004999999,7.037162780761719,2.384185791015625E-4;
6.228099304,14,0.24765639964285718,1.5462126050676617,0.15323502676827566;
5.175276142,13,0.17289498669230768,1.5276028559758115,0.16080416165865388;
0.432866177,2,0.256112289,4.842519760131836,2.384185791015625E-4;
0.741683068,2,0.436538662,6.646275520324707,2.384185791015625E-4;
1.737064609,2,1.0011948165,7.415890693664551,2.384185791015625E-4;
1.238687882,2,0.6095033355,3.3704042434692383,2.384185791015625E-4;
0.580167733,2,0.332106919,4.12750244140625,2.384185791015625E-4;
0.730643207,2,0.388619205,3.649115562438965,2.384185791015625E-4;
1.045638323,2,0.6078353455000001,6.997823715209961,2.384185791015625E-4;
1.428020557,6,0.14189383133333336,1.6053120295206706,0.08650620778401692;
3.461022367,10,0.23165892370000002,1.55080689324273,0.1441902584499783;
1.572675879,6,0.1469309798333333,1.6413529713948567,0.08559226989746094;
1.559441393,6,0.1522040666666667,1.7313957214355469,0.09250640869140625;
1.483366868,2,0.8872464760000001,6.862878799438477,2.384185791015625E-4;
0.807843255,2,0.41203375000000003,3.734111785888672,2.384185791015625E-4;
5.018528779,13,0.1675719066923077,1.6021545116718001,0.15064386221078724;
1.061967735,2,0.5159450594999999,3.6350488662719727,2.384185791015625E-4;
0.312470625,2,0.13369053250000001,2.7353763580322266,2.384185791015625E-4;
30.644172297,2,15.409741094500001,10.903358459472656,2.384185791015625E-4;
5.798573853,13,0.21253362969230769,54.91054975069487,0.1627848698542668;
0.569103538,2,0.3966507115,4.534482955932617,3.5762786865234375E-4;
5.604759514,13,0.1701894140769231,1.521935829749474,0.15209271357609674;
1.142914011,2,0.664322697,7.537961006164551,3.5762786865234375E-4;
0.438001004,2,0.260166512,3.988981246948242,2.384185791015625E-4;
1.482871389,6,0.14216167849999997,1.5794833501180012,0.09107589721679688;
1.4308656,3,0.42409996666666666,6.122668584187826,0.3065268198649088;
2.108985362,3,0.7196630853333333,2.8461615244547525,0.05944569905598958;
1.960412399,3,0.675606645,2.5725364685058594,0.06031990051269531;
;
;
1.108650517,1,0.936380586,676.1925220489502,4.76837158203125E-4;
2.51836268,3,0.863974045,232.5785954793294,0.10593732198079428;
2.036946072,2,1.0863203719999999,340.87252616882324,2.384185791015625E-4;
1.82859044,4,0.39131885425,5.827844142913818,0.4883408546447754;
0.77028146,2,0.409179619,3.260970115661621,3.5762786865234375E-4;
1.450080186,6,0.14311120183333334,1.7056465148925781,0.1060167948404948;
1.130389505,2,0.6771328305,6.715178489685059,2.384185791015625E-4;
3.176873131,9,0.2506406772222222,1.8203523423936632,0.14209747314453125;
0.784797187,2,0.40189395,3.7660598754882812,3.5762786865234375E-4;
0.561686707,2,0.323635384,4.2182207107543945,2.384185791015625E-4;
1.117019461,3,0.39220721166666667,2.8622945149739585,0.060002009073893234;
;
6.433005407,14,0.24809879407142857,1.5795060566493444,0.15304769788469588;
0.446817789,2,0.26323324,3.9718151092529297,2.384185791015625E-4;
3.167553522,10,0.2258630791,1.7668724060058592,0.15015602111816406;
0.607620399,2,0.3451932775,4.494309425354004,2.384185791015625E-4;
2.067414772,3,0.6681010676666667,3.4055709838867188,0.10657310485839844;
2.017997022,3,0.6900280213333333,2.8600692749023438,0.05817413330078125;
1.400903922,2,0.7711989415,6.904482841491699,3.5762786865234375E-4;
1.386023885,6,0.1454473755,1.5865166982014973,0.09270509084065755;
87.962295057,123,0.5764284695772358,2.5504100613477743,1.195715694892697;
10.521694005,21,0.16738765100000003,1.4202821822393505,0.17267181759788874;
1.211624183,2,0.6686532065,7.272005081176758,3.5762786865234375E-4;
0.568865796,2,0.3299007015,4.365324974060059,2.384185791015625E-4;
92.366524487,197,0.2912334156243654,2.788704663968935,1.2304347178657657;
1.301884098,4,0.29524975624999994,4.162192344665527,0.09256601333618164;
1.953011411,3,0.666756082,2.6702086130777993,0.060240427652994796;
0.437134942,2,0.252669248,4.639148712158203,2.384185791015625E-4;
0.846701795,3,0.26381186900000003,2.5698343912760415,0.06492932637532553;
0.74679911,2,0.390669563,4.049181938171387,2.384185791015625E-4;
152.487849002,197,0.6867145952944163,2.0003125147165974,0.621959037587122;
41.892633777,30,0.10501342009999998,1.264746983846029,0.22489229838053387;
0.551027676,2,0.372668542,2.8839111328125,2.384185791015625E-4;
;
1.389378177,6,0.14939687666666668,1.743316650390625,0.09445349375406902;
0.440450402,2,0.26345164050000003,3.1720399856567383,2.384185791015625E-4;
0.761628635,2,0.388003187,3.6821365356445312,4.76837158203125E-4;
5.200292973,13,0.17422882946153848,1.5153518089881308,0.15482535729041466;
203.154890603,265,0.6859556400452829,1.9651475942359784,0.6241150622097954;
1.411928823,6,0.14174634566666663,1.7291704813639324,0.08924802144368489;
2.03426903,3,0.7317451429999999,3.2262007395426435,0.060160954793294266;
